"mistake_comments","startDate","rt_qs_wimage_seconds","q3_sliderval","q1_sliderval","img_file","enjoyment","q5_type","mistake_checkbox","q2_sliderval","botresponse","discr_checkbox","continue","endTime","age","rt_trial","comments","q4_sliderval","img_id","topic","education","q1_type","q5_sliderval","HitCorrect","q2_type","languages","rt_qs_noimage_seconds","q3_type","context","description","discr_comments","trial_number","startTime","rt_article_read_seconds","q4_type","timeSpent","anon_worker_id"
NA,"Fri Jan 14 2022 11:32:11 GMT-0600 (Central Standard Time)",11.1,"5|5","5|4","Earth_to_Table_DInner_with_Gunnar_Karl_Gíslason_(15640694895).jpg",2,"overall",FALSE,"5|4","correct: 3",FALSE,TRUE,1642183456507,33,44.134,"fun tysm!","5|5","laid_table3","laid_table","graduated_high_school","image_fit","4|4",1,"all_relevant","english",10.896,"reconstructive","Tableware","dishes on a table",NA,17,1642181531529,22.138,"no_irrelevant",32.0829666666667,"038087780945882"
NA,"Fri Jan 14 2022 11:32:11 GMT-0600 (Central Standard Time)",37.961,"5|5","2|3","La_Trobe_Uni_Wikimeetup_March_2020.jpg",2,"overall",FALSE,"2|2","correct: 3",FALSE,TRUE,1642183456507,33,79.037,"fun tysm!","2|4","meeting_in_progress2","meeting_in_progress","graduated_high_school","image_fit","2|2",1,"all_relevant","english",16.628,"reconstructive","Consumer electronics","A group of people, each sitting with their laptop devices in front of them, are seated at a table in a conference room.",NA,18,1642181531529,24.448,"no_irrelevant",32.0829666666667,"038087780945882"
NA,"Fri Jan 14 2022 11:32:11 GMT-0600 (Central Standard Time)",11.683,"5|5","3|2","Dreifaltigkeitskirche_süd.jpg",2,"overall",FALSE,"2|3","correct: 3",FALSE,TRUE,1642183456507,33,125.331,"fun tysm!","1|1","church4","church","graduated_high_school","image_fit","2|2",1,"all_relevant","english",10.784,"reconstructive","Roof","A church building is shown that has a cemetery in front of it.",NA,19,1642181531529,102.864,"no_irrelevant",32.0829666666667,"038087780945882"
"The roof in question is actually not domed, but more of a cone shape.  There are also other roofs to this church pictured in the image that are other shapes.","Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",229.963,"3|3","3|2","1599px-Paris_Notre-Dame_East_View_02.jpeg",2,"overall",TRUE,"3|3","correct: 3",FALSE,TRUE,1642186040888,42,311.292,NA,"2|2","church19","church","some_college","image_fit","3|2",1,"all_relevant","English",60.567,"reconstructive","Roof","A church is shown with a domed roof and dramatic spires",NA,1,1642181256009,20.762,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",48.429,"4|4","5|5","1599px-20180920_Fussball,_UEFA_Europa_League,_RB_Leipzig_-_FC_Salzburg_by_Stepro_StP_8051.jpg",2,"overall",FALSE,"5|4","correct: 3",FALSE,TRUE,1642186040888,42,144.645,NA,"3|5","soccer_in_progress10","soccer_in_progress","some_college","image_fit","3|3",1,"all_relevant","English",59.202,"reconstructive","Advertising","A soccer match between two teams. One team is wearing a white jersey with Red Bull advertising. There are also signs in the background with advertising as well.",NA,2,1642181256009,37.014,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",35.658,"5|5","5|5","Dreifaltigkeitskirche_süd.jpg",2,"overall",FALSE,"5|5","correct: 3",FALSE,TRUE,1642186040888,42,115.918,NA,"4|4","church4","church","some_college","image_fit","5|5",1,"all_relevant","English",38.789,"reconstructive","Christian cross","a red brick church is in the midground of the image.  a cross is located on top of its steeple  in the foreground are a number of very worn, old gravestones.",NA,3,1642181256009,41.471,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",34.341,"4|4","5|5","Lago_de_Como,_Italia,_2016-06-25,_DD_02-06_PAN.jpeg",2,"overall",FALSE,"5|3","correct: 3",FALSE,TRUE,1642186040888,42,146.738,NA,"5|5","mountains9","mountains","some_college","image_fit","3|2",1,"all_relevant","English",58.507,"reconstructive","Montane Ecosystems","A scene of mountain slopes with different slopes separated by a large body of water. The mountain slopes are examples of montane ecosystems.",NA,4,1642181256009,53.89,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",77.21,"3|3","1|5","640px-parc_agen.jpg",2,"overall",FALSE,"3|1","correct: 3",FALSE,TRUE,1642186040888,42,132.406,NA,"3|2","park1","attention_check","some_college","image_fit","2|1",1,"all_relevant","English",29.857,"reconstructive","Sculpture","A park on a nice day with lots of grass and trees and a pond.",NA,5,1642181256009,25.339,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",86.063,"5|5","3|4","wiki_livingroom.jpg",2,"overall",FALSE,"3|4","correct: 3",FALSE,TRUE,1642186040888,42,167.646,NA,"4|5","living_room15","living_room","some_college","image_fit","4|4",1,"all_relevant","English",44.118,"reconstructive","Interior design","Three people sit in a living area. They are sitting on flowered patterned couches, which there are two of. In front of them is a brown coffee table. A brick fireplace graces the entire right wall.",NA,6,1642181256009,37.465,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",50.938,"3|3","5|5","1443px-Iglesia_Nova_Gracanica,_Trebinje,_Bosnia_y_Herzegovina,_2014-04-14,_DD_04.jpg",2,"overall",FALSE,"3|4","correct: 3",FALSE,TRUE,1642186040888,42,746.806,NA,"5|5","church8","church","some_college","image_fit","2|1",1,"all_relevant","English",31.551,"reconstructive","Building material","A building with various types of building material used including stone, brick, and metal.",NA,7,1642181256009,664.317,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",33.27,"3|3","5|5","Thanksgiving_Dinner_Table,_Broward_County_Florida,_1971_02.jpg",2,"overall",FALSE,"4|2","correct: 3",FALSE,TRUE,1642186040888,42,103.828,NA,"5|5","laid_table14","laid_table","some_college","image_fit","2|1",1,"all_relevant","English",19.993,"reconstructive","Dinner","A dinner table is shown with food and drinks that will be consumed at a traditional dinner setting.",NA,8,1642181256009,50.565,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",50.776,"3|3","2|5","Earth_to_Table_DInner_with_Gunnar_Karl_Gíslason_(15640694895).jpg",2,"overall",FALSE,"1|2","correct: 3",FALSE,TRUE,1642186040888,42,646.845,NA,"1|2","laid_table3","laid_table","some_college","image_fit","2|3",1,"all_relevant","English",99.468,"reconstructive","American cuisine","The image is of a commercial kitchen where seven people are plating food. The food is very sparse on each plate. The plates are white and the people are dressed in white shirts with white or dark colored aprons.  It looks like each person is adding their assigned ingredient to the dish.  The people are primarily white males with one Asian female included. I believe the dish is a strip of meat with greens on top.",NA,9,1642181256009,496.601,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",95.319,"2|2","3|5","1599px-20191002_Fußball,_Männer,_UEFA_Champions_League,_RB_Leipzig_-_Olympique_Lyonnais_by_Stepro_StP_0278.jpg",2,"overall",FALSE,"1|2","correct: 3",FALSE,TRUE,1642186040888,42,229.871,NA,"5|5","soccer_in_progress13","soccer_in_progress","some_college","image_fit","1|1",1,"all_relevant","English",21.556,"reconstructive","Competition","players celebrating a goal",NA,10,1642181256009,112.996,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",64.926,"4|4","5|5","Wohnzimmer_Fallada_1.JPG",2,"overall",FALSE,"4|4","correct: 3",FALSE,TRUE,1642186040888,42,259.647,NA,"3|3","living_room6","living_room","some_college","image_fit","3|3",1,"all_relevant","English",119.896,"reconstructive","Window","A typical American dining room with an oval table, four chairs, and a wooden dining cabinet. To the left is a large curtained window above a white radiator and to the right one can see another room with a multi-paned window above a red bookshelf.",NA,11,1642181256009,74.825,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",59.426,"4|4","4|4","river.jpeg",2,"overall",FALSE,"4|4","correct: 3",FALSE,TRUE,1642186040888,42,272.739,NA,"5|5","mountains18","mountains","some_college","image_fit","3|3",1,"all_relevant","English",119.641,"reconstructive","Orogeny","A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.",NA,12,1642181256009,93.672,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",33.258,"3|3","5|5","1600px-2019-11-28_14_40_55_A_dinner_table_laid_out_for_Thanksgiving_Dinner_in_the_Parkway_Village_section_of_Ewing_Township,_Mercer_County,_New_Jersey.jpg",2,"overall",FALSE,"5|4","correct: 3",FALSE,TRUE,1642186040888,42,93.924,NA,"5|5","laid_table12","laid_table","some_college","image_fit","3|2",1,"all_relevant","English",19.087,"reconstructive","Tableware","A table with plates, cups, bowls, spoons, forks, and knives on it.",NA,13,1642181256009,41.579,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",98.873,"4|4","1|5","1600px-Covariant_Founding_Team_at_Covariant_HQ_Anno_November_2017.jpg",2,"overall",FALSE,"1|2","correct: 3",FALSE,TRUE,1642186040888,42,170.884,NA,"2|3","meeting_in_progress17","meeting_in_progress","some_college","image_fit","1|1",1,"all_relevant","English",24.194,"reconstructive","Consumer electronics","Two men give a presentation.",NA,14,1642181256009,47.817,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",110.833,"4|4","1|3","1599px-Georgios_Ntaviotis_&_Daniel_Souček,_U21_CZE-GRE_2019-10-10.jpg",2,"overall",FALSE,"2|2","correct: 3",FALSE,TRUE,1642186040888,42,166.281,NA,"3|3","soccer_in_progress1","soccer_in_progress","some_college","image_fit","2|2",1,"all_relevant","English",17.726,"reconstructive","Hairstyle","two football players on a field, one falling down while the ball is mid air",NA,15,1642181256009,37.722,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",36.445,"4|4","5|5","Oberaargletscher_from_Oberaar,_2010_07.jpeg",2,"overall",FALSE,"4|4","correct: 3",FALSE,TRUE,1642186040888,42,101.129,NA,"4|4","mountains16","mountains","some_college","image_fit","3|4",1,"all_relevant","English",19.988,"reconstructive","Body of water","A vast mountain valley with glaciers in the higher altitudes and a lake at the bottom.",NA,16,1642181256009,44.696,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",25.748,"4|4","5|5","La_Trobe_Uni_Wikimeetup_March_2020.jpg",2,"overall",FALSE,"5|5","correct: 3",FALSE,TRUE,1642186040888,42,190.699,NA,"4|5","meeting_in_progress2","meeting_in_progress","some_college","image_fit","4|4",1,"all_relevant","English",109.983,"reconstructive","Cooperation","A team of professional employees participating in a group meeting to achieve a predetermined goal.",NA,17,1642181256009,54.968,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",22.768,"3|3","3|4","Atelier_à_l'IFB_-_11_&_12_Mars_2020_(3).jpg",2,"overall",FALSE,"3|4","correct: 3",FALSE,TRUE,1642186040888,42,152.661,NA,"3|4","meeting_in_progress7","meeting_in_progress","some_college","image_fit","3|3",1,"all_relevant","English",82.707,"reconstructive","Furniture","About one dozen people are sitting at a large table looking at their laptop computers.",NA,18,1642181256009,47.186,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 11:27:36 GMT-0600 (Central Standard Time)",34.682,"4|4","5|5","guitar.png",2,"overall",FALSE,"5|4","correct: 3",FALSE,TRUE,1642186040888,42,98.562,NA,"5|5","guitar1","attention_check","some_college","image_fit","3|3",1,"all_relevant","English",35.536,"reconstructive","Guitar","An orange and white guitar and a brown and white guitar being played.",NA,19,1642181256009,28.344,"no_irrelevant",79.7479833333333,"910125230079399"
NA,"Fri Jan 14 2022 14:20:19 GMT-0500 (Eastern Standard Time)",37.038,"5|4","5|4","Earth_to_Table_DInner_with_Gunnar_Karl_Gíslason_(15640694895).jpg",1,"overall",FALSE,"5|4","correct: 4",FALSE,TRUE,1642191557359,34,81.148,NA,"5|5","laid_table3","laid_table","graduated_college","no_irrelevant","5|4",1,"all_relevant","English",20.179,"image_fit","Dinner","A group of men and woman preparing multiple dishes for people to eat.",NA,1,1642188019945,23.931,"reconstructive",58.9569,"228309069979381"
NA,"Fri Jan 14 2022 14:20:19 GMT-0500 (Eastern Standard Time)",17.603,"5|4","4|3","Wohnzimmer_Fallada_1.JPG",1,"overall",FALSE,"4|3","correct: 4",FALSE,TRUE,1642191557359,34,70.253,NA,"5|5","living_room6","living_room","graduated_college","no_irrelevant","5|5",1,"all_relevant","English",18.883,"image_fit","Interior design","The interior view of a dining room.",NA,2,1642188019945,33.767,"reconstructive",58.9569,"228309069979381"
NA,"Fri Jan 14 2022 14:20:19 GMT-0500 (Eastern Standard Time)",11.11,"3|5","3|5","1600px-Covariant_Founding_Team_at_Covariant_HQ_Anno_November_2017.jpg",1,"overall",FALSE,"3|5","correct: 4",FALSE,TRUE,1642191557359,34,45.32,NA,"5|5","meeting_in_progress17","meeting_in_progress","graduated_college","no_irrelevant","5|5",1,"all_relevant","English",18.495,"image_fit","Cooperation","a group of males in a room with laptops and two males standing up infront of a chalkboard explaining something to the other two males that are sitting down",NA,3,1642188019945,15.715,"reconstructive",58.9569,"228309069979381"
NA,"Fri Jan 14 2022 14:20:19 GMT-0500 (Eastern Standard Time)",17.798,"1|3","1|2","1599px-20180920_Fussball,_UEFA_Europa_League,_RB_Leipzig_-_FC_Salzburg_by_Stepro_StP_8051.jpg",1,"overall",FALSE,"1|2","correct: 4",FALSE,TRUE,1642191557359,34,68.038,NA,"5|5","soccer_in_progress10","soccer_in_progress","graduated_college","no_irrelevant","5|5",1,"all_relevant","English",20.299,"image_fit","Advertising","The image is of three soccer players and a referee. Two teammates in white surround a third player in red that is on the ground complaining of being fouled. The referee, in teal, is behind them, closely observing. In the foreground is a teammate of the fallen player.",NA,4,1642188019945,29.941,"reconstructive",58.9569,"228309069979381"
NA,"Fri Jan 14 2022 14:20:19 GMT-0500 (Eastern Standard Time)",10.069,"4|5","4|4","La_Trobe_Uni_Wikimeetup_March_2020.jpg",1,"overall",FALSE,"4|4","correct: 4",FALSE,TRUE,1642191557359,34,55.263,NA,"5|5","meeting_in_progress2","meeting_in_progress","graduated_college","no_irrelevant","5|5",1,"all_relevant","English",19.248,"image_fit","Consumer electronics","A group of men and women sitting around a table in a window filled room with their laptop computers in front of them.  They are all looking at the camera and smiling as if they were posing  for the picture.",NA,5,1642188019945,25.946,"reconstructive",58.9569,"228309069979381"
NA,"Fri Jan 14 2022 14:20:19 GMT-0500 (Eastern Standard Time)",27.044,"3|3","3|3","Dreifaltigkeitskirche_süd.jpg",1,"overall",FALSE,"3|2","correct: 4",FALSE,TRUE,1642191557359,34,2462.514,NA,"5|5","church4","church","graduated_college","no_irrelevant","5|5",1,"all_relevant","English",12.062,"image_fit","Building material","The outside frontal view of a brick church.  There is also a small graveyard in front of the church.",NA,6,1642188019945,2423.408,"reconstructive",58.9569,"228309069979381"
NA,"Fri Jan 14 2022 14:20:19 GMT-0500 (Eastern Standard Time)",9.679,"5|5","5|4","guitar.png",1,"overall",FALSE,"5|5","correct: 4",FALSE,TRUE,1642191557359,34,43.64,NA,"5|5","guitar1","attention_check","graduated_college","no_irrelevant","5|5",1,"all_relevant","English",10.444,"image_fit","Guitar","An orange and white guitar and a brown and white guitar being played.",NA,7,1642188019945,23.517,"reconstructive",58.9569,"228309069979381"
NA,"Fri Jan 14 2022 14:20:19 GMT-0500 (Eastern Standard Time)",14.409,"5|5","1|1","Living_room_at_35_Yowani_Rd_Rosedale_NSW_all_burnt_in_2019-12-19_bushfire.jpg",1,"overall",FALSE,"2|2","correct: 4",FALSE,TRUE,1642191557359,34,53.296,NA,"5|5","living_room11","living_room","graduated_college","no_irrelevant","3|3",1,"all_relevant","English",18.638,"image_fit","Window","A living room is shown with a bamboo couch and chairs with light green cushions arranged aroudn a coffee table. There are two windows at the back wall with their curtains drawn open",NA,8,1642188019945,20.249,"reconstructive",58.9569,"228309069979381"
NA,"Fri Jan 14 2022 14:20:19 GMT-0500 (Eastern Standard Time)",18.023,"5|4","5|5","wiki_livingroom.jpg",1,"overall",FALSE,"5|5","correct: 4",FALSE,TRUE,1642191557359,34,57.611,NA,"4|4","living_room15","living_room","graduated_college","no_irrelevant","4|4",1,"all_relevant","English",12.272,"image_fit","Furniture","This is a room filled with couches, a table, a dresser and more. People are talking.",NA,9,1642188019945,27.316,"reconstructive",58.9569,"228309069979381"
